p:4000,20000,6000,600,8000,4000,2000,8000,70
100,0
200,0
300,0
400,0
500,0
600,0
700,0
800,0
900,0
1000,0
1100,0
1200,0
1300,0
1400,0
1500,0
1600,0
1700,0
1800,0
1900,0
2000,0
2100,0
2200,0
2300,0
2400,0
2500,0
2600,0
2700,0
2800,0
2900,0
3000,0
3100,0
3200,0
3300,0
3400,0
3500,0
3600,0
3700,0
3800,0
3900,0
4000,0
4100,0
4200,0
4300,0
4400,0
4500,0
4600,0
4700,0
4800,0
4900,0
5000,0
5100,0
5200,0
5300,0
5400,0
5605,0
5705,0
5805,0
5905,0
6005,0
6105,0
6205,0
6305,0
6405,0
6505,0
6605,0
6705,0
6805,0
6905,0
7005,0
7105,0
7205,0
7305,0
7405,0
7505,0
7605,0
7705,0
7805,0
7905,0
8005,0
8128,0
8228,0
8328,0
8428,0
8528,0
8628,0
8728,0
8828,0
8928,0
9028,0
9128,0
9228,0
9328,0
9428,0
9528,0
9628,0
9728,0
9828,0
9928,0
10028,0
10128,0
10228,0
10328,0
10428,0
10528,0
10628,0
10728,0
10828,0
10928,0
11028,0
11128,0
11228,0
11328,0
11532,0
11632,0
11732,0
11832,0
11932,0
12032,0
12183,0
12283,0
12383,0
12483,0
12583,0
12683,0
12783,0
12883,0
12983,0
13083,0
13184,0
13284,0
13384,0
13484,0
13584,0
13684,0
13784,0
13884,0
13984,0
14084,0
14184,0
14284,0
14384,0
14484,0
14584,0
14684,0
14784,0
14884,0
14984,0
15084,0
15184,0
15284,0
15384,0
15484,0
15584,0
15684,0
15784,0
15884,0
15984,0
16084,0
16251,0
16351,0
16883,0
16983,0
17083,0
17183,0
17283,175
17383,215
17483,215
17583,215
17683,210
17783,215
17883,219
17983,215
18083,224
18183,205
18283,210
18383,210
18483,219
18583,215
18683,215
18783,210
18883,210
18983,215
19083,0
19183,0
19283,0
19383,0
19483,0
19584,0
19684,0
19784,0
19884,0
19984,0
20084,0
20184,0
20284,0
20384,0
20484,0
20584,0
20684,0
20784,0
20900,0
21008,0
21108,0
21484,0
21704,0
21804,0
21986,503
22086,762
22187,806
22287,782
22387,806
