p:4000,20000,6000,600,8000,4000,2000,8000,70
15041,0,0
15141,0,0
15241,0,0
15341,0,0
15441,0,0
15541,0,0
15641,0,0
15741,0,0
15841,0,0
15941,0,0
16041,0,0
16141,0,0
16241,0,0
16481,0,0
16581,0,1
16681,0,1
16781,0,1
16881,0,1
16981,0,1
17081,0,1
17181,0,1
17281,0,1
17381,0,1
17481,0,1
17581,0,1
17681,0,1
17781,0,1
17881,0,1
17981,0,1
18081,0,1
18181,0,1
18281,0,1
18381,0,1
18481,0,1
18581,0,1
18681,0,1
18781,0,1
18881,0,1
18981,0,1
19080,0,1
19180,0,1
19280,0,1
19380,0,1
19480,0,1
19580,0,1
19680,0,1
19780,0,1
19880,0,1
19980,0,1
20080,0,1
20180,0,1
20280,0,1
20380,0,1
20480,0,1
20580,0,0
20680,0,0
20780,0,0
20880,0,0
20980,0,0
21080,0,0
21180,0,0
21280,0,0
21380,0,0
21480,0,0
21580,0,0
21680,0,0
21780,0,0
21880,0,0
21980,0,0
22080,0,0
22180,0,0
22280,0,0
22380,0,0
22480,0,0
22580,0,0
22680,0,0
22780,0,0
22880,0,0
22980,0,0
23077,0,0
23177,0,0
23277,0,0
23377,0,0
23477,0,0
23577,0,0
23677,0,0
23777,0,0
23877,0,0
23977,0,0
24077,0,0
24177,0,0
24277,0,0
24377,0,0
24477,0,0
24577,0,0
24677,0,0
24777,0,0
24877,0,0
24977,0,0
25077,0,0
25177,0,0
25277,0,0
25377,0,0
25477,0,0
25577,0,0
25677,0,0
25777,0,0
25877,0,0
25977,0,0
26077,0,0
26177,0,0
26277,0,0
26377,0,0
26477,0,0
26577,0,0
26677,0,0
26777,0,0
26877,0,0
26977,0,0
27074,0,0
27174,0,0
27274,0,0
27374,0,0
27474,0,0
27574,0,0
27674,0,0
27774,0,0
27874,0,0
27974,0,0
28074,0,0
28174,0,0
28274,0,0
28374,0,0
28474,0,0
28574,0,0
28674,0,0
28774,0,0
28874,0,0
28974,0,0
29074,0,0
29174,0,0
29274,0,0
29374,0,0
29474,0,0
29574,0,0
29674,0,0
29774,0,0
29874,0,0
29974,0,0
30074,0,0
30174,0,0
30274,0,0
30374,0,0
30474,0,0
30574,0,0
30674,0,0
30774,0,0
30874,0,0
30974,0,0
31072,0,0
31172,0,0
31272,0,0
31372,0,0
31472,0,0
31572,0,0
31672,0,0
31772,0,0
31872,0,0
31972,0,0
32072,0,0
32172,0,0
32272,0,0
32372,0,0
32472,0,0
32572,0,0
32672,0,0
32772,0,0
32872,0,0
32972,0,0
33072,0,0
33172,0,0
33272,0,0
33372,0,0
33472,0,0
33572,0,0
33672,0,0
33772,0,0
33872,0,0
33972,0,0
34072,0,0
34172,0,0
34272,0,0
34372,0,0
34472,0,0
34572,0,0
34672,0,0
34772,0,0
34872,0,0
34972,0,0
35070,0,0
35170,0,0
35270,0,0
35370,0,0
35470,0,0
35570,0,0
35670,0,0
35770,0,0
35870,0,0
35970,0,0
36070,0,0
36170,0,0
36270,0,0
36370,0,0
36470,0,0
36570,0,0
36670,0,0
36770,0,0
36870,0,0
36970,0,0
37070,0,0
37170,0,0
37270,0,0
37370,0,0
37470,0,0
37570,0,0
37670,0,0
37770,0,0
37870,0,0
37970,0,0
38070,0,0
38170,0,0
38270,0,0
38370,0,0
38470,0,0
38570,0,0
38670,0,0
38770,0,0
38870,0,0
38970,0,0
39068,0,0
39168,0,0
39268,0,0
39368,0,0
39468,0,0
39568,0,0
39668,0,0
39768,0,0
39868,0,0
39968,0,0
40068,0,0
40168,0,0
40268,0,0
40368,0,0
40468,0,0
40568,0,0
40668,0,0
40768,0,0
40868,0,0
40968,0,0
41068,0,0
41168,0,0
41268,0,0
41368,0,0
41468,0,0
41568,0,0
41668,0,0
41768,0,0
41868,0,0
41968,0,0
42068,0,0
42168,0,0
42268,0,0
42368,0,0
42468,0,0
42568,0,0
42668,0,0
42768,0,0
42868,0,0
42968,0,0
43064,0,0
43164,0,0
43264,0,0
43364,0,0
43464,0,0
43564,0,0
43664,0,0
43764,0,0
43864,0,0
43964,0,0
44064,0,0
44164,0,0
44264,0,0
44364,0,0
44464,0,0
44564,0,0
44664,0,0
44764,0,0
44864,0,0
44964,0,0
45064,0,0
45164,0,0
45264,0,0
45364,0,0
45464,0,0
45564,0,0
45664,0,0
45764,0,0
45864,0,0
45964,0,0
46064,0,0
46164,0,0
46264,0,0
46364,0,0
46464,0,0
46564,0,0
46664,0,0
46764,0,0
46864,0,0
46964,0,0
47062,0,0
47162,0,0
47262,0,0
47362,0,0
47462,0,0
47562,0,0
47662,0,0
47762,0,0
47862,0,0
47962,0,0
48062,0,0
48162,0,0
48262,0,0
48362,0,0
48462,0,0
48562,0,0
48662,0,0
48762,0,0
48862,0,0
48962,0,0
49062,0,0
49162,0,0
49262,0,0
49362,0,0
49462,0,0
49562,0,0
49662,0,0
49762,0,0
49862,0,0
49962,0,0
50062,0,0
50162,0,0
50262,0,0
50362,0,0
50462,0,0
50562,0,0
50662,0,0
50762,0,0
50862,0,0
50962,0,0
51061,0,0
51161,0,0
51261,0,0
51361,0,0
51461,0,0
51561,0,0
51661,0,0
51761,0,0
51861,0,0
51961,0,0
52061,0,0
52161,0,0
52261,0,0
52361,0,0
52461,0,0
52561,0,0
52661,0,0
52761,0,0
52861,0,0
52961,0,0
53061,0,0
53161,0,0
53261,0,0
53361,0,0
53461,0,0
53561,0,0
53661,0,0
53761,0,0
53861,0,0
53961,0,0
54061,0,0
54161,0,0
54261,0,0
54361,0,0
54461,0,0
54561,0,0
54661,0,0
54761,0,0
54861,0,0
54961,0,0
55061,0,0
55161,0,0
55261,0,0
55361,0,0
55461,0,0
55561,0,0
55661,0,0
55761,0,0
55861,0,0
55961,0,0
56061,0,0
56161,0,0
56261,0,0
56361,0,0
56461,0,0
56561,0,0
56661,0,0
56761,0,0
56861,0,0
56961,0,0
57061,0,0
57161,0,0
57261,0,0
57361,0,0
57461,0,0
57561,0,0
57661,0,0
57761,0,0
57861,0,0
57961,0,0
58061,0,0
58161,0,0
58261,0,0
58361,0,0
58461,0,0
58561,0,0
58661,0,0
58761,0,0
58861,0,0
58961,0,0
59061,0,0
59161,0,0
59261,0,0
59361,0,0
59461,0,0
59561,0,0
59661,0,0
59761,0,0
59861,0,0
59961,0,0
60061,0,0
60161,0,0
60261,0,0
60361,0,0
60461,0,0
60561,0,0
60661,0,0
60761,0,0
60861,0,0
60961,0,0
61061,0,0
61161,0,0
61261,0,0
61361,0,0
61461,0,0
61561,0,0
61661,0,0
61761,0,0
61861,0,0
61961,0,0
62061,0,0
62161,0,0
62261,0,0
62361,0,0
62461,0,0
62561,0,0
62661,0,0
62761,0,0
62861,0,0
62961,0,0
63061,0,0
63161,0,0
63261,0,0
63361,0,0
63461,0,0
63561,0,0
63661,0,0
63761,0,0
63861,0,0
63961,0,0
64061,0,0
64161,0,0
64261,0,0
64361,0,0
64461,0,0
64561,0,0
64661,0,0
64761,0,0
64861,0,0
64961,0,0
65061,0,0
65161,0,0
65261,0,0
65361,0,0
65461,0,0
65561,0,0
65661,0,0
65761,0,0
65861,0,0
65961,0,0
66061,0,0
66161,0,0
66261,0,0
66361,0,0
66461,0,0
66561,0,0
66661,0,0
66761,0,0
66861,0,0
66961,0,0
67061,0,0
67161,0,0
67261,0,0
67361,0,0
67461,0,0
67561,0,0
67661,0,0
67761,0,0
67861,0,0
67961,0,0
68061,0,0
68161,0,0
68261,0,0
68361,0,0
68461,0,0
68561,0,0
68661,0,0
68761,0,0
68861,0,0
68961,0,0
69061,0,0
69161,0,0
69261,0,0
69361,0,0
69461,0,0
69561,0,0
69661,0,0
69761,0,0
69861,0,0
69961,0,0
70061,0,0
70161,0,0
70261,0,0
70361,0,0
70461,0,0
70561,0,0
70661,0,0
70761,0,0
70861,0,0
70961,0,0
71061,0,0
71161,0,0
71261,0,0
71361,0,0
71461,0,0
71561,0,0
71661,0,0
71761,0,0
71861,0,0
71961,0,0
72061,0,0
72161,0,0
72261,0,0
72361,0,0
72461,0,0
72561,0,0
72661,0,0
72761,0,0
72861,0,0
72961,0,0
73061,0,0
73161,0,0
73261,0,0
73361,0,0
73461,0,0
73561,0,0
73661,0,0
73737,0,0
73837,0,0
73937,0,0
74557,0,0
74657,0,1
74757,0,1
74857,0,1
74957,0,1
75057,0,1
75157,0,1
75257,0,1
75357,0,1
75457,0,1
75557,0,1
75657,0,1
75757,0,1
75857,0,1
75957,0,1
76057,0,1
76157,0,1
76257,0,1
76357,0,1
76457,0,1
76557,0,1
76657,0,1
76757,0,1
76857,0,1
76957,0,1
77057,0,1
77157,0,1
77257,0,1
77357,0,1
77457,0,1
77557,0,1
77665,0,1
77765,0,1
77865,0,1
77965,0,1
78065,0,1
78165,0,1
78265,0,1
78365,0,1
78465,0,1
78565,0,1
78665,0,0
78765,0,0
78865,0,0
78965,0,0
79468,0,0
79568,0,1
79668,0,1
79768,0,1
79868,0,1
79968,0,1
80068,0,1
80168,0,1
80268,0,1
80368,0,1
80468,0,1
80568,0,1
80668,0,1
80768,0,1
80869,0,1
80969,0,1
81069,0,1
81169,0,1
81269,0,1
81369,0,1
81469,0,1
81569,0,1
81667,0,1
81767,0,1
81867,0,1
81967,0,1
82067,0,1
82167,0,1
82267,0,1
82367,0,1
82467,0,1
82567,0,1
82667,0,1
82767,0,1
82867,0,1
82967,0,1
83067,0,1
83167,0,1
83267,0,1
83367,0,1
83495,0,0
83595,0,0
83695,0,0
84192,0,0
84292,0,1
84392,0,1
84492,0,1
84599,0,1
84699,1,2
84799,1,2
84899,1,2
84999,1,2
85099,1,2
85199,1,2
85299,1,2
85399,1,2
85499,1,2
85599,1,2
85696,1,2
85796,1,2
85896,1,2
85996,1,2
86096,1,2
86196,1,2
86296,1,2
86396,1,2
86496,1,2
86596,1,2
86696,0,0
86796,0,0
86896,0,0
86996,0,0
87096,0,0
87196,0,0
87296,0,0
87396,0,0
87496,0,0
87596,0,0
87696,0,0
87796,0,0
87896,0,0
87996,0,0
88096,0,0
88196,0,0
88296,0,0
88396,0,0
88496,0,0
88596,0,0
88820,0,0
88920,0,1
89020,0,1
89120,0,1
89220,0,1
89320,0,1
89420,0,1
89520,0,1
89620,0,1
89718,0,1
89818,0,1
89918,0,1
90018,0,1
90118,0,1
90218,0,1
90318,0,1
90418,0,1
90518,0,1
90618,0,1
90718,0,1
90818,0,1
90918,0,1
91018,0,1
91118,0,1
91218,0,1
91318,0,1
91418,0,1
91518,0,1
91618,0,1
91718,0,1
91818,0,1
91918,0,1
92018,0,1
92118,0,1
92218,0,1
92318,0,1
92418,0,1
92518,0,1
92618,0,1
92718,0,1
92818,0,1
92918,0,0
93018,0,0
93118,0,0
93218,0,0
93318,0,0
93418,0,0
93518,0,0
93618,0,0
93716,0,0
93816,0,0
93916,0,0
94016,0,0
94116,0,0
94216,0,0
94316,0,0
94416,0,0
94516,0,0
94616,0,0
94716,0,0
94816,0,0
94916,0,0
95016,0,0
95116,0,0
95216,0,0
95316,0,0
95416,0,0
95516,0,0
95616,0,0
95716,0,0
95816,0,0
95916,0,0
96016,0,0
96116,0,0
96216,0,0
96316,0,0
96416,0,0
96516,0,0
96616,0,0
96716,0,0
97291,0,0
97391,0,1
97491,0,1
97591,0,1
97691,0,1
97786,0,1
97886,0,1
97986,0,1
98086,0,1
98186,0,1
98286,0,1
98386,0,1
98486,0,1
98586,0,1
98686,0,1
98786,0,1
98886,0,1
98986,0,1
99086,0,1
99186,0,1
99287,0,1
99387,0,1
99487,0,1
99587,0,1
99687,0,1
99787,0,1
99887,0,1
99987,0,1
100087,0,1
100187,0,1
100287,0,1
100387,0,1
100487,0,1
100587,0,1
100687,0,1
100787,0,1
100887,0,1
100987,0,1
101087,0,1
101187,0,1
101315,0,0
101415,0,0
101515,0,0
101615,0,0
101715,0,0
101815,0,0
102216,0,0
102317,0,1
102417,0,1
102517,0,1
102617,0,1
102717,0,1
102817,0,1
102917,0,1
103017,0,1
103117,0,1
103217,0,1
103317,0,1
103417,0,1
103517,0,1
103617,0,1
103717,0,1
103817,0,1
103917,0,1
104017,0,1
104117,0,1
104217,0,1
104317,0,1
104417,0,1
104517,0,1
104617,0,1
104717,0,1
104817,0,1
104917,0,1
105017,0,1
105117,0,1
105218,0,1
105318,0,1
105418,0,1
105518,0,1
105618,0,1
105716,0,1
105816,0,1
105916,0,1
106016,0,1
106116,0,1
106243,0,0
106343,0,0
106443,0,0
107031,0,0
107131,0,1
107231,0,1
107331,0,1
107446,0,1
107546,1,2
107646,1,2
107746,1,2
107846,1,2
107947,1,2
108047,1,2
108147,1,2
108247,1,2
108347,1,2
108447,1,2
108547,1,2
108647,1,2
108747,1,2
108847,1,2
108947,1,2
109047,1,2
109147,1,2
109247,1,2
109347,1,2
109474,0,0
109574,0,0
109674,0,0
109772,0,0
109872,0,0
109972,0,0
110072,0,0
110172,0,0
110272,0,0
110372,0,0
110472,0,0
110572,0,0
110672,0,0
110772,0,0
110872,0,0
